original_language,runtime,popularity,vote_average,Num_genres,Num_keywords,Num_production_companies,Num_production_countries,Num_spoken_languages,Num_overview_words,Num_tagline_words,Num_Departments,Num_Cast,Num_Crew,Year,Month,Day,Is_profitable
4,119.0,89.811154,7.4,2,7,5,1,1,47,6,11,50,77,2014,8,27,1
4,98.0,34.694216,7.0,2,6,1,1,1,88,13,7,16,13,2013,7,25,1
4,111.0,17.50138,6.9,5,5,4,3,3,29,20,11,24,58,2006,4,28,1
4,94.0,18.492655,6.0,3,16,3,1,1,87,4,8,21,17,2003,11,24,1
4,81.0,11.238522,4.9,2,3,1,1,1,75,9,6,38,13,1996,5,24,0
4,89.0,14.518598,6.4,1,13,3,1,1,65,11,10,15,33,1980,2,8,1
4,106.0,19.234672,6.9,2,7,5,1,1,156,18,2,16,3,2011,4,8,1
4,121.0,4.504377,6.7,3,5,2,1,2,46,0,8,20,21,1970,6,24,1
4,103.0,18.379124,5.8,3,9,1,1,1,136,12,11,11,64,1984,6,29,1
4,129.0,35.524457,7.7,1,12,1,1,1,80,0,9,47,50,1980,11,14,1
4,109.0,13.472365,5.6,2,6,6,3,1,61,7,7,16,17,2009,9,18,1
4,109.0,8.321586,6.7,7,6,2,1,1,52,12,6,7,11,1985,12,4,0
4,94.0,52.464877,7.0,3,20,7,2,1,30,11,11,29,68,2010,11,5,1
4,115.0,6.961736,6.8,2,11,1,1,1,42,4,4,5,4,2000,5,12,0
4,107.0,9.191187,5.4,2,5,3,1,1,44,6,3,15,3,2015,11,12,1
4,92.0,4.492859,4.9,3,1,5,1,1,76,6,9,34,21,2004,2,6,0
4,125.0,5.706767,7.2,1,7,1,1,1,31,6,7,9,7,2001,10,25,0
4,122.0,53.670525,6.8,2,6,6,1,1,40,8,11,19,64,2015,10,9,1
4,102.0,14.15192,5.1,2,11,5,2,1,62,7,7,17,13,2009,7,10,0
4,87.0,13.462544,5.9,3,3,1,1,2,89,7,6,16,6,2009,9,11,0
4,98.0,11.725805,3.7,4,4,1,1,1,80,15,2,14,3,1981,8,20,0
4,109.0,7.047975,6.2,2,14,2,2,2,71,16,10,14,35,2001,2,11,1
4,108.0,13.628601,7.3,3,7,1,1,1,80,8,6,17,8,1981,7,24,0
4,90.0,16.520516,4.9,2,0,10,2,1,55,5,7,12,15,2013,8,29,0
4,112.0,14.916264,6.9,1,5,3,2,1,99,8,9,16,16,1997,9,27,0
4,94.0,9.633711,5.7,3,5,3,1,1,32,0,9,33,16,2014,7,20,1
4,117.0,12.313143,5.8,2,6,5,1,1,42,4,6,10,16,1986,2,14,0
4,108.0,3.258422,6.5,1,19,2,1,2,57,20,9,15,17,1981,6,26,0
4,127.0,24.548633,7.3,3,23,1,1,1,31,12,10,68,52,1994,9,27,0
4,111.0,17.683563,6.7,1,2,3,1,1,38,0,11,19,46,2013,12,27,1
22,120.0,10.1449,6.5,1,2,5,3,2,23,7,10,27,47,2007,9,20,1
4,114.0,31.887978,6.9,3,5,4,1,2,47,9,8,17,17,2008,9,4,1
4,117.0,1.876811,6.8,2,5,1,1,2,70,1,1,13,1,2009,10,1,0
4,112.0,32.717853,6.2,3,8,3,1,1,17,4,11,36,46,2016,2,18,0
4,116.0,13.916583,6.7,2,10,6,2,1,22,6,7,34,17,2013,12,26,1
3,144.0,17.94739,7.2,3,10,4,4,4,43,0,6,84,16,2009,5,21,0
4,93.0,10.47644,5.9,5,31,3,2,1,86,6,7,15,13,1986,11,21,1
4,103.0,10.991281,7.0,3,6,2,1,1,61,12,9,18,20,2002,1,1,0
4,93.0,7.871686,6.7,1,2,2,1,1,28,5,4,7,8,2013,9,25,0
4,98.0,6.333869,4.4,1,10,1,2,1,39,9,3,23,5,2008,11,5,0
4,114.0,8.266124,5.6,2,0,7,5,1,60,0,3,6,3,2009,5,14,0
4,96.0,18.025206,6.9,2,8,3,2,1,42,10,6,39,8,1985,7,19,1
4,92.0,10.144222,4.5,4,7,4,1,1,20,6,10,12,54,2016,4,14,0
7,105.0,9.244181,6.7,3,20,4,3,2,44,7,5,15,9,2006,3,16,0
4,89.0,12.752463,5.0,3,7,3,2,1,44,9,6,17,8,1985,4,9,0
4,119.0,22.748174,6.0,1,3,11,2,1,93,7,6,18,8,2012,3,2,0
4,113.0,33.436092,7.0,1,4,2,1,1,40,4,8,53,16,2007,8,17,1
4,90.0,7.922639,5.7,2,2,3,2,1,61,3,3,8,3,2014,8,28,0
4,98.0,28.973074,6.5,3,11,3,1,2,57,9,10,13,38,2008,2,14,1
4,80.0,23.980329,5.9,3,5,3,1,1,63,4,5,15,13,2005,12,16,1
4,121.0,28.60542,7.5,3,14,8,5,2,52,10,9,28,41,2004,9,11,1
4,89.0,42.669304,5.9,4,17,6,2,3,59,2,8,11,17,2007,11,21,1
4,93.0,7.180403,5.8,2,6,2,1,1,36,7,8,9,14,2013,11,27,0
4,93.0,21.638673,4.6,2,5,4,1,1,25,5,11,25,49,2014,8,22,1
4,137.0,67.66094,7.7,4,13,3,2,1,62,4,11,26,37,1986,7,18,1
4,170.0,20.786616,7.4,4,16,1,1,1,24,7,6,10,9,1964,10,21,1
4,100.0,27.654472,5.6,3,13,3,1,1,61,12,10,11,76,1997,10,17,1
4,104.0,70.668923,6.4,1,14,3,1,1,55,4,11,74,71,2014,8,13,1
4,126.0,23.425431,6.9,3,7,3,1,2,32,12,11,18,28,2004,10,22,1
4,110.0,14.304444,5.8,1,6,1,1,2,59,7,8,26,23,2006,8,25,1
4,91.0,30.301307,7.4,2,27,2,1,1,35,5,9,25,17,1978,10,25,1
4,87.0,3.56033,4.7,3,0,2,1,1,24,6,7,12,12,2003,10,10,0
4,123.0,7.210095,6.7,1,1,1,1,1,26,4,5,12,6,2013,11,15,1
4,109.0,23.491962,6.4,4,13,5,3,1,35,4,8,30,19,2006,12,9,1
4,90.0,36.133536,5.8,2,7,3,2,1,39,4,7,10,15,2010,10,21,1
4,94.0,14.18136,5.2,2,2,3,3,1,74,4,8,12,12,2002,3,1,0
4,81.0,12.709227,5.9,1,6,2,1,1,72,1,6,15,8,1998,10,1,1
4,86.0,24.054062,6.0,3,10,3,1,1,85,4,4,21,7,2011,1,21,1
4,107.0,35.107857,6.1,2,5,4,2,1,62,5,8,15,15,2006,3,10,1
4,105.0,5.422285,6.0,1,0,1,1,1,31,4,3,14,3,2006,3,31,1
4,112.0,32.746486,7.3,3,18,1,1,1,88,3,10,125,29,2012,9,28,1
4,108.0,3.960098,4.8,3,10,2,1,1,73,3,2,9,2,2001,8,22,0
4,89.0,4.544216,4.6,2,6,4,1,1,41,9,11,15,86,2002,11,1,0
4,133.0,18.790102,6.2,3,97,5,1,1,38,6,11,21,77,2009,1,16,1
4,154.0,3.321095,6.3,3,3,2,1,1,51,15,7,17,13,1963,5,6,0
4,91.0,33.912116,6.4,1,4,3,1,1,62,8,10,14,51,2013,4,5,1
4,95.0,5.787891,5.6,2,6,2,2,1,64,9,2,15,2,2009,2,6,1
4,107.0,7.864011,4.9,3,7,2,1,2,61,18,10,48,40,2006,3,4,0
4,90.0,17.062117,4.1,3,18,4,2,5,67,31,8,18,18,1987,7,23,1
4,122.0,19.311572,7.0,4,12,4,2,2,60,5,7,15,14,2006,1,6,0
4,97.0,0.138564,2.9,1,0,2,1,1,54,8,2,15,3,1986,8,29,0
4,110.0,36.960953,7.1,4,10,6,2,1,41,5,10,35,41,2006,8,18,1
4,102.0,1.15641,5.6,2,15,1,1,1,18,18,8,9,16,1981,11,12,0
4,98.0,9.583578,6.8,3,5,2,3,1,74,8,8,28,23,2003,7,11,0
4,120.0,25.112567,6.1,2,5,6,3,2,33,4,10,9,33,2014,10,11,0
4,144.0,9.349386,5.2,6,60,9,3,1,66,4,9,62,36,2006,5,15,0
7,80.0,8.884405,6.5,2,6,1,1,1,55,6,5,15,8,2008,3,19,0
4,91.0,2.215261,5.0,3,9,1,1,2,52,0,9,18,21,1977,9,10,0
4,82.0,6.385234,4.5,2,7,4,1,1,66,5,6,11,10,2012,8,23,0
4,102.0,20.935169,7.0,3,12,2,1,2,75,32,8,9,13,1991,11,27,0
4,122.0,4.358255,5.8,3,6,3,1,1,67,3,9,15,31,2006,8,30,0
4,126.0,24.898687,7.0,2,9,1,1,1,36,5,9,95,17,1987,12,10,1
4,136.0,20.898711,7.2,2,11,2,2,1,23,8,5,17,8,1995,12,13,1
4,120.0,18.236284,6.9,2,14,3,2,2,15,7,7,18,15,2007,3,2,1
4,108.0,10.74648,6.0,1,7,3,1,1,19,5,8,22,16,2007,9,21,0
4,126.0,12.102725,7.0,1,5,3,1,2,89,5,9,9,38,2003,12,19,1
4,129.0,55.458584,8.1,1,8,2,1,1,34,9,7,15,11,1989,6,2,1
4,107.0,35.777067,6.5,1,21,2,1,1,65,9,10,80,85,1994,12,16,1
4,96.0,18.430419,7.3,3,7,2,1,1,39,13,8,16,18,1989,7,21,1
4,129.0,7.980632,7.4,1,6,1,1,1,84,37,8,17,12,1982,12,8,1
4,93.0,14.759948,5.9,2,23,2,1,1,21,6,8,17,20,2000,5,19,1
4,100.0,29.943316,7.3,3,13,7,2,1,35,6,11,69,135,2011,5,15,1
4,87.0,15.788784,4.8,3,0,4,1,2,13,6,8,13,17,2009,1,9,1
4,94.0,41.083914,7.6,3,17,5,1,1,69,18,9,15,18,2012,5,16,1
4,91.0,21.380635,5.9,1,22,5,1,1,67,10,9,12,32,2006,10,6,0
4,120.0,1.884558,6.4,1,6,1,1,1,37,9,4,17,6,2016,3,10,0
5,118.0,90.809408,7.6,3,15,3,3,1,49,7,10,31,44,2006,5,27,1
4,130.0,7.854989,7.4,3,18,2,1,1,63,4,7,11,7,2001,6,27,1
4,91.0,11.807269,5.3,3,14,2,1,1,86,10,7,15,20,2011,2,4,1
4,91.0,15.976335,5.5,5,7,2,1,1,55,6,6,18,7,2001,4,10,1
4,110.0,10.484642,5.3,4,7,1,1,1,74,13,7,13,12,1991,8,10,1
4,121.0,38.623178,7.4,3,10,5,1,1,66,6,9,45,25,2007,2,14,1
4,114.0,8.8321,4.6,3,3,1,1,1,43,0,1,11,1,2008,9,12,1
4,96.0,32.758254,6.7,2,3,6,2,2,31,7,5,23,8,2008,8,15,1
23,139.0,6.091033,6.4,4,1,17,1,3,30,18,11,17,57,2007,12,17,0
4,94.0,9.119797,5.4,3,12,1,1,1,61,4,9,73,32,2000,6,16,1
4,100.0,32.257414,5.3,2,11,2,1,2,25,9,8,20,15,2009,9,18,1
4,96.0,3.021835,5.4,3,8,2,1,1,74,14,2,17,2,2000,3,3,0
4,90.0,7.612849,7.0,2,10,1,1,1,49,0,8,23,9,1987,1,30,0
4,113.0,36.764666,6.9,2,7,1,1,1,48,4,8,17,14,2010,3,12,0
4,108.0,9.455596,5.3,2,5,2,1,1,73,3,6,11,12,1988,12,9,0
4,125.0,44.301745,7.6,1,11,2,1,1,46,18,10,61,36,1993,12,22,1
4,100.0,19.890428,6.8,3,7,2,1,1,50,11,8,31,22,1999,4,16,1
4,97.0,0.830596,4.6,2,1,1,1,1,73,6,3,6,4,2004,9,3,0
4,112.0,8.711782,6.4,2,3,1,1,2,69,9,6,23,7,2002,5,3,0
4,95.0,5.700333,6.7,2,6,5,1,1,53,4,6,24,9,1999,8,13,0
4,116.0,29.253833,6.8,3,6,2,2,1,34,5,8,16,22,1986,3,7,0
4,113.0,8.842869,6.7,1,13,4,1,1,33,5,9,10,37,2007,9,26,0
4,97.0,2.848727,4.3,3,4,3,1,1,102,5,8,30,10,1997,8,15,0
4,117.0,13.832464,6.2,2,17,2,1,3,37,0,8,9,16,2013,7,3,0
4,101.0,38.802415,6.5,4,5,4,2,2,39,4,8,15,20,2013,3,27,1
4,86.0,9.400404,4.7,2,6,1,1,2,72,9,6,33,13,2004,5,28,0
7,106.0,18.923181,6.8,1,15,9,1,1,83,0,9,15,21,2008,1,9,1
4,161.0,20.39955,7.2,2,13,2,4,2,92,0,7,8,20,2009,5,5,0
4,93.0,7.251897,4.8,3,3,2,1,1,35,2,4,20,4,2012,8,25,0
4,93.0,43.217089,7.7,2,10,6,2,2,21,9,11,18,52,2009,6,13,1
4,110.0,14.529496,6.7,3,0,7,2,1,43,0,11,18,36,2013,12,4,0
4,122.0,20.59148,6.4,2,12,3,2,1,101,0,11,22,63,2014,5,18,0
4,91.0,2.244947,4.2,2,6,2,1,1,26,0,2,16,2,2002,6,21,0
4,93.0,6.630856,5.5,4,0,4,1,1,38,8,11,5,35,2005,9,12,0
7,94.0,18.20957,6.2,3,7,5,2,3,57,7,8,29,11,2001,10,31,0
4,95.0,17.327279,6.3,3,12,1,2,2,20,5,6,14,10,2006,3,31,0
4,105.0,29.843818,6.8,3,23,2,1,1,51,4,7,18,17,1984,11,29,1
4,103.0,2.186927,7.1,2,10,2,1,1,64,6,10,31,44,1990,11,9,1
4,116.0,20.818567,6.9,2,12,5,1,1,112,24,9,45,33,1982,12,16,1
4,110.0,58.900647,6.7,3,18,1,1,1,43,8,10,15,38,1986,5,16,1
28,120.0,45.742254,7.2,4,8,8,4,1,29,13,7,12,13,2000,10,1,1
4,122.0,80.878605,7.9,1,21,2,1,1,26,2,11,40,109,1999,9,15,1
4,118.0,54.053576,7.6,2,9,8,1,1,81,3,11,40,93,2010,9,6,1
4,107.0,17.638286,5.7,1,10,1,1,1,69,7,8,52,18,1988,12,9,1
4,102.0,3.803495,6.4,2,1,1,1,1,79,0,2,5,3,2008,12,17,0
4,154.0,17.571533,7.7,1,14,3,1,1,82,9,8,21,18,1985,12,18,1
14,120.0,4.628525,6.5,4,15,3,1,2,91,0,7,13,13,2009,6,6,0
4,113.0,145.364591,8.0,4,7,2,1,1,46,10,10,68,43,2014,11,14,1
4,125.0,3.826685,7.2,2,12,1,1,1,15,53,7,21,17,1980,3,7,1
4,92.0,21.095489,5.9,2,10,3,2,1,46,7,11,38,79,2010,3,19,1
4,100.0,47.455148,6.0,1,1,3,2,1,55,5,8,7,14,2013,1,17,1
4,98.0,22.838834,7.1,3,5,1,1,1,28,17,6,24,6,1983,7,28,1
4,92.0,27.165222,6.0,1,1,3,1,1,19,7,4,9,16,2013,10,22,1
4,103.0,19.113278,6.8,1,16,8,4,3,53,3,9,29,38,2006,9,15,1
4,92.0,58.553213,7.1,2,11,2,1,1,58,9,9,28,30,1988,2,29,1
4,113.0,2.005111,6.1,2,0,1,1,1,64,6,2,9,2,2007,10,12,1
4,115.0,16.418639,7.0,2,9,1,1,3,54,18,9,10,32,1994,12,21,0
4,95.0,43.675191,6.1,3,11,8,3,1,88,4,8,26,28,2012,2,1,1
4,87.0,4.688212,5.4,2,5,2,1,1,63,7,8,20,20,2006,2,3,1
4,88.0,9.125594,5.6,2,7,1,1,3,64,5,6,19,7,2002,2,8,1
4,183.0,19.786392,7.8,2,8,2,2,4,58,11,10,50,47,1978,12,8,1
4,97.0,13.581966,6.7,2,19,3,1,2,36,9,8,16,29,1997,12,25,1
4,94.0,11.927667,5.7,2,0,2,1,2,14,13,6,24,8,2003,4,25,1
4,112.0,30.556135,5.8,2,2,5,2,2,105,9,8,22,25,2013,2,21,1
4,98.0,31.565117,5.9,3,17,2,1,2,17,8,11,21,62,2015,11,26,1
4,104.0,21.535126,6.2,3,12,2,1,1,70,5,11,33,64,1998,12,25,1
4,104.0,19.284129,6.6,3,21,3,1,1,71,6,9,21,20,1997,8,15,1
4,89.0,23.423082,5.5,1,12,3,1,1,35,15,9,96,29,2001,12,7,1
4,109.0,49.517264,7.2,3,7,7,1,2,28,8,11,28,65,2012,9,20,1
4,106.0,11.375032,5.8,3,12,4,2,1,68,9,6,17,7,2000,3,31,1
4,123.0,61.182331,7.8,2,8,1,1,4,32,9,11,45,86,2014,11,26,1
4,120.0,6.857923,6.9,3,11,2,1,1,64,18,5,65,6,2000,4,27,1
4,105.0,12.929525,5.1,1,23,3,1,1,25,3,8,39,17,2009,8,28,1
4,115.0,42.952942,7.0,1,5,3,1,1,23,0,11,57,69,2014,12,5,1
4,110.0,19.760383,6.2,4,7,3,1,1,44,14,8,11,51,2009,3,13,1
4,88.0,10.194097,6.2,2,6,3,1,1,77,4,7,10,12,2005,2,4,1
4,94.0,11.045593,4.5,2,4,1,1,1,76,5,6,30,6,2002,7,1,1
4,98.0,44.533612,7.6,5,6,3,1,1,42,8,8,27,18,1987,9,18,1
4,126.0,10.84158,6.9,1,1,3,1,1,38,13,8,49,24,2007,12,27,1
4,100.0,49.294864,7.4,4,14,6,1,1,25,5,11,25,74,2011,8,6,1
4,89.0,7.424798,5.1,1,7,1,2,1,135,6,6,8,8,2004,2,17,1
4,111.0,5.164281,5.6,3,4,1,1,1,33,11,6,15,9,1998,4,17,1
4,100.0,34.759855,6.5,3,23,6,2,1,76,9,11,52,61,2007,4,26,1
4,115.0,7.297757,6.3,1,3,2,1,1,18,12,4,65,6,2014,8,22,1
4,106.0,3.334804,6.1,3,0,1,1,1,56,17,2,15,3,2005,2,18,1
4,124.0,2.027393,7.4,4,7,1,1,2,101,6,10,20,38,2000,4,21,1
4,99.0,13.237835,4.7,1,5,5,1,2,47,4,7,18,15,2009,9,4,1
4,101.0,19.517239,6.3,4,14,1,1,1,31,5,6,15,7,1996,5,3,1
4,124.0,30.669913,7.3,4,13,1,5,1,62,3,10,30,39,2005,10,26,1
4,134.0,15.355589,7.5,2,10,2,2,1,53,4,11,33,41,1993,11,5,1
4,155.0,19.85579,7.5,1,8,3,1,1,122,15,8,94,19,1997,9,11,1
4,95.0,3.043589,6.1,1,1,3,2,1,72,0,2,8,3,2006,10,20,1
4,89.0,17.141376,5.2,2,4,3,1,2,24,3,8,15,13,2007,3,22,0
4,97.0,8.885017,4.4,1,6,3,2,1,85,3,5,19,6,2000,9,19,1
4,92.0,7.679336,5.0,4,5,3,1,2,29,7,10,10,57,2006,10,13,1
4,94.0,18.268009,6.0,2,10,1,1,1,18,2,9,29,18,2016,4,21,1
4,117.0,7.809701,5.9,2,16,3,1,1,51,13,6,7,10,2010,12,22,1
4,84.0,9.378688,5.5,3,17,5,2,1,79,13,10,15,27,1998,7,24,1
4,140.0,35.395129,6.8,2,6,3,1,2,29,11,9,33,22,2013,3,20,1
4,108.0,45.317278,6.0,3,3,3,2,1,34,8,8,38,16,2014,8,27,1
4,109.0,4.302941,5.3,3,4,1,3,2,19,8,3,25,4,1999,9,4,0
4,131.0,47.006162,7.2,3,14,6,1,3,39,6,8,11,28,2008,10,10,1
4,114.0,11.379652,5.9,5,4,2,1,2,70,8,7,15,15,1984,5,11,1
4,97.0,24.612603,5.8,2,12,5,1,1,26,6,9,20,21,2012,9,20,1
4,121.0,26.708193,6.5,1,7,8,3,1,57,0,11,28,42,2014,7,25,1
4,85.0,0.335195,6.7,2,0,2,1,1,30,3,4,4,16,2007,5,19,1
4,87.0,11.782725,4.4,3,5,2,1,3,105,19,7,6,13,2000,9,1,0
4,107.0,16.629173,7.0,2,11,2,2,1,37,4,5,31,6,2011,3,2,1
4,111.0,20.05902,6.7,1,4,7,1,1,30,4,2,20,2,2009,9,13,1
4,92.0,8.113634,5.9,2,5,1,1,2,23,11,3,32,5,2001,9,7,0
4,125.0,3.138118,6.3,2,4,3,2,3,50,0,8,21,18,2004,7,2,0
4,124.0,6.684096,6.2,3,15,1,1,1,65,5,6,22,16,1989,3,10,0
4,96.0,17.672021,5.2,1,9,2,2,1,26,9,5,21,12,2012,11,2,1
4,93.0,3.033471,4.8,3,8,3,1,1,68,9,8,8,23,1998,11,25,0
4,132.0,41.089863,7.5,2,8,1,1,1,72,6,10,22,30,1985,2,20,0
4,103.0,10.9071,6.0,3,9,4,1,2,66,7,6,12,13,2004,8,10,0
4,117.0,49.230089,7.8,2,19,3,2,4,51,8,11,41,98,1998,3,6,1
4,116.0,11.429607,6.6,1,4,1,1,2,27,8,6,15,8,2006,12,8,0
4,118.0,6.373316,6.5,4,13,6,3,1,26,12,8,17,22,2002,12,14,0
4,100.0,9.717392,6.7,2,16,3,4,3,23,7,8,15,16,2007,1,1,1
4,94.0,8.074807,5.0,3,0,1,1,1,70,12,9,20,32,2000,3,31,0
4,94.0,7.034752,4.7,1,4,2,2,3,13,10,9,13,30,2002,10,1,0
4,107.0,25.329493,7.4,3,6,5,2,1,42,4,9,24,25,2008,2,8,1
4,95.0,5.112809,5.6,1,2,2,1,1,36,0,8,10,16,2013,5,9,0
4,102.0,13.832376,5.6,2,7,1,1,2,44,2,4,22,5,2008,8,20,0
4,89.0,7.446069,5.0,1,5,4,1,1,42,3,10,31,56,2009,8,21,0
4,106.0,13.568302,6.0,1,6,6,2,1,26,3,8,15,16,2012,9,23,0
4,92.0,21.857387,6.8,2,14,4,2,1,61,3,5,20,6,2009,6,19,1
4,105.0,0.249245,4.7,1,1,1,1,2,43,7,2,11,2,2000,7,19,0
4,121.0,12.163832,7.0,5,4,2,2,2,82,4,11,16,49,2005,11,17,0
4,103.0,32.690038,7.2,4,12,2,1,1,45,7,8,22,22,2005,9,5,1
4,92.0,8.583217,6.1,3,9,3,1,1,49,10,8,25,13,1999,4,30,0
4,147.0,31.60985,7.6,3,16,5,2,2,34,20,8,71,17,2001,5,16,1
4,98.0,12.4654,5.8,3,0,1,2,1,78,0,8,29,11,2010,5,23,0
4,104.0,30.983397,6.8,3,8,3,2,1,47,8,10,24,33,2010,9,15,0
4,111.0,11.428903,6.5,3,15,9,4,5,27,5,8,16,23,2008,1,18,0
4,98.0,5.484679,4.8,2,7,6,1,1,58,10,8,9,12,1986,1,17,0
4,112.0,15.175289,6.3,3,10,4,6,1,51,5,7,10,19,2007,10,20,0
3,153.0,32.351527,8.0,2,22,2,1,1,39,17,10,21,22,1927,1,10,0
7,84.0,17.493735,6.5,3,7,3,1,1,25,8,8,25,18,2004,11,9,0
4,116.0,6.932221,6.7,2,21,1,1,1,37,4,7,14,8,1995,12,1,0
28,105.0,8.142166,6.6,3,5,6,4,1,23,0,9,16,24,2015,8,27,0
4,98.0,6.329672,6.5,5,10,3,3,1,71,9,6,16,13,2001,9,8,0
25,98.0,9.029489,6.0,3,1,1,1,4,62,3,3,4,5,2008,12,4,1
4,97.0,22.708647,5.9,3,7,6,2,2,42,5,10,22,62,2010,2,15,0
4,93.0,2.609057,5.0,3,0,5,2,1,39,8,2,4,2,1996,6,26,0
4,98.0,19.913961,6.0,5,13,4,1,2,175,7,6,11,11,2008,8,7,0
4,90.0,7.701186,4.8,3,0,1,1,1,64,3,2,19,3,2011,11,4,0
4,99.0,1.833058,6.1,4,2,0,2,2,33,0,2,9,2,2001,10,14,0
4,93.0,12.185204,5.7,5,3,3,3,2,66,3,2,10,2,2007,1,25,0
4,85.0,6.459787,5.8,3,2,1,1,1,41,8,2,22,3,2013,7,18,1
4,110.0,49.808505,5.6,2,8,2,1,1,29,12,11,21,56,2014,10,9,0
28,119.0,5.294319,6.7,4,5,1,1,4,67,10,2,15,2,2009,3,22,0
4,101.0,52.744331,7.4,4,12,1,1,3,36,13,9,30,44,1993,2,11,1
4,115.0,29.660993,6.3,3,5,2,1,1,36,4,8,54,21,2015,7,1,1
4,120.0,41.493042,6.7,2,9,2,1,1,47,8,8,15,18,1996,10,31,1
7,111.0,10.072199,7.2,2,0,9,1,5,98,0,9,13,14,2010,9,16,1
4,98.0,4.389363,5.8,1,3,1,1,1,149,4,2,13,2,2014,8,21,0
4,131.0,37.380435,7.7,1,10,2,1,1,49,12,10,33,43,1992,8,7,1
2,139.0,7.05145,6.9,1,3,21,7,1,60,7,7,12,14,2005,5,16,0
4,120.0,59.258969,7.6,2,7,4,3,3,32,17,11,15,59,2008,5,12,1
4,119.0,16.742972,6.6,3,8,1,1,1,21,18,6,14,7,1987,9,11,1
4,119.0,45.473484,7.0,2,10,2,1,3,64,11,7,17,10,1990,3,23,1
4,145.0,25.949277,6.7,2,11,2,1,2,28,8,10,95,34,1989,12,20,1
4,98.0,22.409117,6.8,1,8,1,1,4,25,7,7,15,13,1993,9,30,1
4,101.0,13.706357,5.3,2,9,1,1,1,65,6,9,16,18,2009,1,16,1
4,114.0,6.92205,6.1,2,4,1,1,1,77,11,8,12,13,2007,5,16,1
4,125.0,27.17347,6.6,3,27,3,2,3,45,10,8,29,19,1977,7,7,1
4,99.0,12.159009,5.6,2,6,4,3,2,54,12,10,26,28,1998,9,25,1
4,107.0,13.13724,6.5,4,14,3,1,1,29,6,7,12,18,1991,1,18,1
4,105.0,23.3784,6.2,2,16,8,2,1,26,2,9,31,15,2011,12,30,1
4,109.0,3.650857,6.9,2,4,1,1,2,32,3,7,28,12,1993,7,23,1
4,95.0,5.102258,5.8,3,20,1,1,2,166,7,1,7,1,2002,3,8,1
4,100.0,6.772615,4.5,3,2,1,1,1,52,7,6,9,11,1995,10,27,1
4,118.0,11.543363,4.5,3,8,1,1,3,39,9,8,24,9,1977,6,17,1
4,83.0,14.813614,4.4,2,0,1,1,1,71,0,7,11,9,2003,8,21,0
4,98.0,20.792603,6.2,3,4,5,1,1,86,8,8,12,25,2009,6,8,1
4,103.0,6.733485,5.7,1,3,4,1,1,25,11,1,27,1,2010,3,12,1
4,117.0,2.238646,5.8,3,9,4,2,3,29,0,6,16,9,1999,3,25,1
4,90.0,4.536745,5.0,2,0,1,2,1,72,8,8,10,14,2007,3,16,1
4,91.0,11.220643,4.5,2,9,3,1,1,83,4,7,11,9,2001,7,24,1
4,86.0,4.66723,5.3,2,3,1,1,1,55,4,3,20,4,2001,2,2,0
4,87.0,7.487843,5.5,1,5,4,1,1,55,6,7,13,10,2012,10,25,0
7,112.0,13.65494,7.4,1,9,8,2,1,64,6,8,23,19,2007,5,22,1
4,136.0,11.942862,6.9,2,24,3,1,1,28,0,9,24,36,2006,10,6,0
4,90.0,5.833687,5.5,3,5,4,1,2,49,9,8,9,11,2000,4,21,0
4,107.0,6.370267,6.2,2,3,4,2,1,20,17,9,16,26,1999,1,29,0
4,139.0,0.900442,5.2,2,5,2,1,1,65,16,3,14,4,1995,3,31,0
28,117.0,4.930129,6.7,2,3,6,3,2,61,0,8,17,14,2010,9,1,0
4,149.0,4.898424,6.1,1,12,4,1,1,28,0,9,22,25,2011,9,30,0
4,90.0,7.410523,4.0,2,3,1,2,1,70,12,2,27,2,2009,10,27,0
4,89.0,24.210698,7.4,2,10,1,1,1,33,6,11,20,71,2010,8,6,0
4,134.0,44.135568,7.5,2,14,4,2,1,48,6,10,15,34,2005,9,2,1
4,97.0,16.051328,6.9,3,7,1,1,2,73,8,8,14,11,1995,7,19,0
4,107.0,9.982885,6.9,2,4,1,1,1,17,8,7,10,14,2002,9,1,1
4,93.0,16.618874,5.0,1,4,3,1,1,31,11,11,24,72,2015,2,20,0
4,124.0,7.261196,6.8,1,5,5,3,1,57,9,8,17,13,2000,11,22,0
4,110.0,32.306455,6.7,2,16,4,1,2,22,6,8,33,11,2012,9,7,1
3,156.0,32.445895,7.7,3,21,7,3,3,98,8,11,62,59,2004,9,8,1
5,125.0,17.363739,7.2,1,15,11,3,2,55,6,11,22,72,2004,9,3,1
4,108.0,29.782161,6.0,3,5,10,3,1,39,9,11,24,62,2014,3,14,0
4,121.0,18.362333,7.1,3,17,2,1,1,69,10,8,15,14,1987,12,23,1
4,105.0,6.735922,4.8,3,10,3,1,1,134,9,2,5,2,2011,2,11,1
4,108.0,91.285683,7.3,2,16,4,1,3,40,21,11,29,101,2010,12,2,1
4,112.0,9.969624,6.3,4,3,2,1,1,24,9,9,21,21,2001,1,12,1
4,99.0,17.113408,5.8,2,10,1,1,1,63,5,6,29,15,1988,8,19,1
4,117.0,10.248439,6.7,1,5,2,1,1,33,6,3,47,6,2016,3,17,1
4,83.0,25.316146,5.2,1,15,2,1,3,68,12,11,15,122,2000,12,15,1
4,107.0,9.499325,6.6,5,7,2,1,1,35,7,6,19,10,1988,8,12,1
